19471220,省令,昭和二十二年運輸省・内務省令第二号,昭和二十二年運輸、内務省令第二号（軌道法第三十一条の一般交通の用に供する軌道に準ずべきものを定める省令）
19471229,省令,昭和二十二年司法省令第九十四号,戸籍法施行規則
19471229,省令,昭和二十二年労働省令第十二号,職業安定法施行規則
19480116,省令,昭和二十三年厚生省令第二号,栄養士法施行規則
19480205,省令,昭和二十三年大蔵省令第八号,生命保険中央会及び損害保険中央会の保険業務に関する権利義務の承継等に関する法律第二条第三項の規定による協栄生命保険株式会社の損失及び利益を決定する基準等に関する件
19480205,省令,昭和二十三年大蔵省令第九号,生命保険中央会及び損害保険中央会の保険業務に関する権利義務の承継等に関する法律第四条第四項の規定による東亜火災海上保険株式会社の損失及び利益決定の基準等に関する件
19480221,法務庁令,昭和二十三年法務庁令第一号,昭和二十三年法務庁令第一号（検察庁法第二条第四項の規定による各高等裁判所支部に対応して各高等検察庁支部を設置する庁令）
19480224,省令,昭和二十三年厚生省令第六号,人口動態調査令施行細則
19480331,省令,昭和二十三年厚生省令第十一号,児童福祉法施行規則
19480402,省令,昭和二十三年運輸省令第八号,海難審判法施行規則
19480525,総理庁令,昭和二十三年総理庁令第二十九号,最高裁判所裁判官国民審査法施行規則
19480713,省令,昭和二十三年厚生省令第二十三号,食品衛生法施行規則
19480713,省令,昭和二十三年厚生省令第二十四号,墓地、埋葬等に関する法律施行規則
19480722,省令,昭和二十三年厚生省・農林省令第一号,大麻取締法施行規則
19480724,省令,昭和二十三年厚生省令第二十七号,公衆浴場法施行規則
19480724,省令,昭和二十三年厚生省令第二十八号,旅館業法施行規則
19480724,省令,昭和二十三年厚生省令第二十九号,興行場法施行規則
19480727,省令,昭和二十三年厚生省令第三十号,化製場等に関する法律施行規則
19480731,省令,昭和二十三年厚生省令第三十四号,社会保険診療報酬支払基金法施行規則
19480809,省令,昭和二十三年厚生省令第三十五号,温泉法施行規則
19480810,省令,昭和二十三年厚生省令第三十六号,予防接種法施行規則
19480813,省令,昭和二十三年文部省令第十五号,教科書の発行に関する臨時措置法施行規則
19480928,省令,昭和二十三年大蔵省令第九十二号,国有財産法施行細則
19480930,省令,昭和二十三年大蔵省・法務庁・厚生省・農林省令第一号,消費生活協同組合法施行規則
19481008,法務庁令,昭和二十三年法務庁令第六十八号,連合国財産上の家屋の譲渡等に関する登記取扱手続
19481009,省令,昭和二十三年運輸省令第二十九号,港則法施行規則
19481027,省令,昭和二十三年厚生省令第四十七号,医師法施行規則
19481027,省令,昭和二十三年厚生省令第四十八号,歯科医師法施行規則
19481105,省令,昭和二十三年厚生省令第五十号,医療法施行規則
19481110,省令,昭和二十三年運輸省令第三十二号,船員職業安定法施行規則
19481213,省令,昭和二十三年厚生省令第五十六号,社会保険診療報酬請求書審査委員会及び社会保険診療報酬請求書特別審査委員会規程
19481222,省令,昭和二十三年大蔵省令第百十一号,閉鎖機関に対する債権の指定日以後における利息の弁済に関する省令
19481229,省令,昭和二十三年厚生省令第六十三号,児童福祉施設の設備及び運営に関する基準
19490101,規則,昭和二十四年人事院規則一―一,人事院規則一―一（規則の分類）
19490101,規則,昭和二十四年人事院規則一―二,人事院規則一―二（用語の定義）
19490104,規則,昭和二十四年人事院規則二―〇,人事院規則二―〇（人事官の宣誓）
19490108,規則,昭和二十四年人事院規則一―三,人事院規則一―三（法の規定の適用）
19490115,規則,昭和二十四年人事院規則一―四,人事院規則一―四（現行の法律、命令及び規則の廃止）
19490115,規則,昭和二十四年人事院規則二―一,人事院規則二―一（人事院会議及びその手続）
19490115,規則,昭和二十四年人事院規則三―〇,人事院規則三―〇（事務総長の権限）
19490201,省令,昭和二十四年文部省令第五号,学校施設の確保に関する政令施行規則
19490228,省令,昭和二十四年総理庁・厚生省・労働省令第一号,都道府県に勤務する政府職員の勤務時間及び休憩時間等に関する命令
19490407,省令,昭和二十四年大蔵省令第二十五号,閉鎖機関の残余財産の処分の特例に関する省令
19490520,省令,昭和二十四年大蔵省令第三十四号,閉鎖機関のために特殊清算人のなす公告の方法に関する省令
19490601,府令,昭和二十四年法務府令第九号,公証人法施行規則
19490601,府令,昭和二十四年法務府令第十号,公証人定員規則
19490601,府令,昭和二十四年法務府令第十一号,確定日附簿及び日附印章調製規則
19490601,府令,昭和二十四年法務府令第十三号,登記事務委任規則
19490601,省令,昭和二十四年大蔵省令第四十九号,調査査察部等の所掌事務の範囲を定める省令
19490601,省令,昭和二十四年総理府・大蔵省令第一号,官報及び法令全書に関する内閣府令
19490615,省令,昭和二十四年運輸省令第二十七号,通訳案内士法施行規則
19490625,省令,昭和二十四年運輸省令第三十号,航路標識法施行規則
